"juv_alo","juv_fol","juv_alo_b","juv_alo_h","juv_fol_b","juv_fol_h","Shape"
-0.302467599788488,-2.36832763888686,-0.852164514196955,-0.024599895803143,-1.55101755804721,-1.78233944272973,"-0.040615715939095"
-3.13754376175979,4.21800364287051,-2.04620530492032,-2.49412066072526,3.03731511188688,2.89465275613381,"-0.079881296189781"
-1.05813116944987,-0.155248887373226,-1.52576615339633,-0.303794201460059,0.720468947435741,-0.853412738181508,"-0.0477586238578007"
3.51460362155143,-1.57306110497491,-0.724545706190804,3.8998147025569,-0.711847453527795,-1.42735252700781,"-0.023358532307969"
1.4699022021607,-2.97820685553808,-0.738286782922802,2.33137770698051,-1.9228019492252,-2.29000014845052,"-0.0570196822162301"
0.940616107224966,-1.08690670082126,-1.3527251528824,1.24110010548498,-0.720028457601713,-0.794758244894235,"-0.0209527785538707"
3.51460362155143,-1.57306110497491,-0.724545706190804,3.8998147025569,-0.711847453527795,-1.42735252700781,"-0.0313474968422765"
0.442231618136279,-1.75254897201828,-0.697909636899643,0.825970345875568,-0.845519088505843,-1.59594071323957,"-0.0236608155903774"
0.425452805469839,-0.876323756601056,-0.940493793832166,1.01639721175084,-0.462807710641711,-0.80666068487555,"-0.0319551919391716"
1.4699022021607,-2.97820685553808,-0.738286782922802,2.33137770698051,-1.9228019492252,-2.29000014845052,"-0.0654418299028608"
-3.13754376175979,4.21800364287051,-2.04620530492032,-2.49412066072526,3.03731511188688,2.89465275613381,"-0.0115669328472559"
-1.05813116944987,-0.155248887373226,-1.52576615339633,-0.303794201460059,0.720468947435741,-0.853412738181508,"-0.0283887410369159"
-0.302467599788488,-2.36832763888686,-0.852164514196955,-0.024599895803143,-1.55101755804721,-1.78233944272973,"0.0532231716356575"
-8.76350059158321,8.05134376006988,-3.18535083740782,-8.60503823931928,6.37261778971739,5.1987198363447,"0.0541463628166118"
-0.952965138034725,2.09318732259019,-2.32683061813692,-0.16747023561905,1.98769357795392,1.11786406315892,"-0.0120926541109063"
-8.76350059158321,8.05134376006988,-3.18535083740782,-8.60503823931928,6.37261778971739,5.1987198363447,"0.0530083907028842"
-0.952965138034725,2.09318732259019,-2.32683061813692,-0.16747023561905,1.98769357795392,1.11786406315892,"0.0290855263293033"
0.833827545426475,0.686212964754116,1.62657693625716,-0.224654327020747,-0.0330436953726293,0.96601151997905,"0.0946612915031534"
-1.01432873451033,-1.37752661036875,0.195497015793763,-0.515467655214788,-1.12376746677315,-0.871233189408699,"0.0067008991925501"
3.39993882456597,-0.756055806797279,0.612333675031984,2.6531155732337,-0.609688673715363,-0.506505052003545,"0.00776007964350156"
-0.0799900891733638,2.20063282981877,1.90872469813337,-0.501703345271684,0.896155551221903,2.07563697636446,"-0.0210155950144823"
-0.588160496893461,1.39615999561511,1.99768108485372,-1.29253416151611,0.766664502454875,1.16085572473176,"0.16239281288127"
-0.887850598260343,2.28280333715413,-0.0133021007218394,-0.877751202046523,1.43697026609906,1.82789970470356,"0.0799633210898015"
-0.846279378436807,0.906550811869426,0.312866186989037,-0.925438001513847,0.899543512315796,0.41407617299719,"-0.0138606388837324"
0.374140322812609,1.72285598635278,1.72293258362547,-0.399759854150592,0.390065811750934,1.9183799928994,"-0.0479280689983387"
0.364009121887305,1.05352074546653,1.88870944793976,-0.231390672452075,0.537453475488804,0.934809294213572,"0.0423991222047925"
-0.453719781601078,0.87259715856519,1.89851816030618,-1.22937548834347,0.628957033240466,0.650284503891629,"-0.00754408938316279"
-0.200251242675068,0.993622681410493,0.737816853623073,0.127637434460841,0.379146569470997,0.98588371295296,"0.0425185353244164"
-0.688201509493297,1.19732900824004,2.42055818432038,-1.58620076581799,0.236310161535699,1.37045253614794,"-0.00342934428068829"
0.710569770129415,0.797926928935822,1.55607401972187,0.0726444018310787,0.111700963618901,0.947288423582098,"0.898335153955368"
-0.0720781118829386,0.768594564495267,0.934997337322433,-0.46424824645908,0.0938726583793808,0.913086086512324,"-0.0191743134098519"
-0.1570956400683,1.03125552029236,-0.0469651035780853,-0.153866630328241,0.301498647523303,1.10255626585348,"0.00356042628023185"
1.06944281337911,0.242866108153677,1.36155876432197,0.527894384077763,0.350775186184778,0.0645032386844651,"-0.00875060314969642"
-0.0108969674067884,0.751812429007585,0.756026035688639,-0.608749820098112,0.0519209218024718,0.983982731915722,"0.0258717274540822"
0.52529585528252,0.816351071498637,0.710922867193994,0.505427954976995,-0.025795247763925,1.15262763659966,"0.0391298883584106"
-2.60799163470552,-0.150644955999351,-1.61778187785366,-2.34294579258499,0.326007662893807,-0.48655440771526,"-0.0382664363617492"
0.564610930310102,-0.721596563452319,0.535250757558917,0.335552112601979,0.0376058692629667,-1.00097034108108,"-0.0357664763289066"
1.68687025348311,-0.51888156199037,0.542919204367765,1.56115787179025,-0.0656071681085585,-0.630641586287361,"-0.0311590684331563"
1.83246783923674,0.247261841442762,2.97759063387611,0.838580897397359,-0.117003514033387,0.42038070627255,"0.031771677434838"
-0.182078798218336,0.0499745587834836,0.900988920863735,-0.487812090634454,-0.184624084448399,0.247196234272566,"0.0857967714502001"
1.33816168943149,0.644477611995864,2.12037723299338,0.702204206209324,-0.13508259804227,0.965573062661066,"-0.0312765882699399"
0.664504827936546,0.884304094387985,0.250263579677945,0.743813132388223,-0.361957265675347,1.50634268146355,"0.000864962496157727"
0.879192944733291,-0.0381253991890671,3.00708496966444,0.170927070800639,-0.452129108704272,0.352940401640429,"-0.00457344113517848"
1.2101903019715,-0.415597124371884,-0.577131385947833,1.56778617010565,-0.0145761633775058,-0.531078671429032,"-0.00466292838109302"
0.675957637346542,-0.0838314213698692,0.953057139206658,0.447070634097099,-0.12354181585108,-0.0515641177103593,"-0.0472032531630687"
1.322804640465,0.397772212564556,-0.0524386476097521,1.94336736175758,-0.124443143798638,0.625973543018472,"-0.0260898258237528"
-0.328967891812695,0.131288792396633,1.91431041538384,-0.328637586694218,-0.0706849460656281,0.240326589660911,"0.0221537075687786"
2.24612913199078,0.17310354150618,0.955085260048147,2.04514966469008,-0.240718366655224,0.433150066339691,"0.0241464689945614"
1.26051580164709,0.0392839860084394,2.04314970412316,1.23592657304221,-0.164440748511383,0.206032104522588,"-0.00516211931534975"
0.878122036118063,-0.579355692047886,1.09071613390879,0.854504009194195,-0.279326227668488,-0.527111559056514,"0.0445443655688921"
-2.13323054719676,0.383258315163761,-0.258993360833746,-1.78113120584965,-0.450584447127933,0.884104994629189,"-0.0022799472831515"
1.01304232105589,0.163279877610426,0.585971605817307,0.739201131062036,-0.181501705148582,0.349018401507795,"-0.0200119818827664"
1.52932984696801,-0.241856635499645,1.77373905647004,0.530472002570589,-0.350825326884562,-0.0290070705581157,"-0.0138958212385587"
1.0540131678836,-0.249327890213073,0.955047149839614,0.683930721546061,-0.319662202173498,-0.0565379723026711,"0.00539299693714702"
2.52790413675035,-0.0817302750007246,2.44070685431285,1.7012204221163,-0.417846987782558,0.240208391060095,"-0.0182656708325858"
1.40224835508539,-0.843647732439741,1.59022356507923,1.03436193488273,-0.342779147851445,-0.797415688039126,"0.00467059091209911"
0.256808033633062,-0.276279101053221,-0.66309099187538,0.697089340630199,-0.42346611747503,0.0199695704413924,"0.00512764919778711"
0.00835457357822623,-0.217127441857575,-0.0869704602945765,0.303073806431927,-0.302241466809476,-0.0239024222913391,"-0.0520591761183648"
0.863899504450851,-0.810124238181405,0.342019534300451,0.99811833379565,-0.611035304021569,-0.541462248732368,"0.0170355483527101"
1.72799913591897,-0.611693410592034,-0.160109261906103,1.94099851264441,-0.497993505590594,-0.358453304246762,"0.0266245756024278"
-0.556416352818428,-0.356406764957441,1.58635685263809,-0.888175029746638,-0.838622540581222,0.273124293865475,"-0.0265156002288834"
2.78976080436024,-0.50260219128179,2.40592997964126,1.95436308284359,-0.475155800269891,-0.285544436317588,"-0.00115410823645976"
0.918194408646518,-0.510849088446427,2.11301589309975,0.189538478994249,-0.641222457873657,-0.114416415896711,"-0.033744891324427"
0.723563234270492,-0.666761336060076,2.16517996308955,0.151285130823044,-0.85476207621715,-0.147728974639492,"-0.00691196117566079"
1.75656579185721,-0.603089746761519,1.52052866821745,1.06726933278655,-0.330104077264142,-0.487409351945278,"0.000858081546679919"
0.198163742867809,-0.645265985234873,2.77610772549058,-0.755068877907337,-0.776237180615566,-0.181352484994889,"-0.00754819511491362"
-0.04803098136056,-1.36988805644642,0.222046463191705,-0.43764321267725,-0.365441774982814,-1.49245701675933,"0.00777532615650737"
2.03607029602887,-0.578868104658133,-0.142325714103687,2.21289286783552,-0.417327790355412,-0.381330848444722,"-0.020251400162234"
0.33629250776836,-0.926159785405141,1.08916527854752,0.0309776154923298,-0.359954978924859,-0.952912902702787,"-0.0373483476235889"
1.55442703682316,-0.341791377724525,1.93392170597014,1.15569527467673,-0.399497481193871,-0.0973559914141771,"0.0111188984161039"
1.70077303803012,1.5458063808626,0.0584381189834353,1.70559198609388,3.37802876393945,-0.430887007140472,"-0.0215002684069342"
1.39909951429343,-0.645466242091699,0.452424574837314,1.09873330135977,-0.230058864241211,-0.609320672126806,"-0.0422669456372747"
-0.329977022072751,-0.872811616526052,0.270568650283001,-0.532512631040084,-0.438576756594389,-0.782369083860354,"-0.00886053431791782"
2.03056804539112,-0.63671241970495,1.98200990375621,0.991708556583976,-0.591415960194135,-0.32660960651031,"-0.0478207500857604"
0.870909068945029,-0.9176351417324,1.01400730441812,0.820593702197588,-0.767184542462434,-0.527813023413041,"-0.0662123518919379"
0.388815230742791,-0.809868922206418,0.851261354443523,0.0860418210906366,-0.952581250802221,-0.249542807288045,"-0.0184810516283765"
1.37968000150757,-1.00972451549769,1.18669136671692,1.27979464988272,-0.630935552192219,-0.749741156248304,"-0.0350690218252179"
2.73374204094907,-1.16909527438308,0.474029424941902,2.56321109098081,-0.690688943962659,-0.942141963582346,"0.0092398779676195"
1.57798046159511,-0.5561625646015,-0.993346782186274,1.95389333689827,-0.601127305242717,-0.153341464240816,"-0.0264428243965306"
1.69970409303057,-1.20529558132728,1.90044744093559,1.06849330299099,-0.715201704473518,-1.01126131103513,"-0.000716700999315456"
1.59855154845261,-0.788641319097357,0.703333084832823,1.46747186390258,-0.959754961257363,-0.206324205416142,"-0.0384531129137218"
1.71226309995246,-0.892736061091809,0.245303502036502,1.75655635823284,-0.882494721908167,-0.371784095875263,"0.080541674089646"
1.63032176093732,-0.943764666461159,1.85666048769051,1.38072590677695,-0.821564293601673,-0.534692841241189,"0.0547126129563593"
1.08487992960841,-1.29023456023703,0.479873392760021,1.09637688822711,-0.76312406612204,-1.00343315644322,"-0.0112692672058348"
2.69956320156192,-1.44353228984696,0.929827389547582,2.58322373080518,-0.82679189132942,-1.19400190874397,"-0.0599178906630681"
0.991756560873872,-1.11694383705778,0.974731619863761,0.769900698084612,-0.969355343101815,-0.638456034519523,"0.0206377993193303"
0.688610715907381,-1.26192353999876,-0.325973108644892,0.848446896246109,-0.759579274718002,-0.972610495348806,"-0.0108498342765186"
2.11736800506542,-1.70888263436969,0.809811716888703,1.65058918686061,-1.09504243601356,-1.28848329662292,"-0.0341983572930062"
1.31431032465508,-1.35523305794325,0.625100192373405,1.10936076926793,-1.06009407327724,-0.851108009023347,"0.0144322562246697"
2.54058064019316,-1.89263308118817,-0.185764329924756,2.55331971601305,-0.828770735362202,-1.79398094866443,"-0.0429977942278105"
1.42759103814729,-1.95569754239644,1.14360913242199,1.3671957188483,-0.896070726437065,-1.81419983209992,"-0.0310261996410608"
2.96284798368535,-1.89538795574295,0.814674012852895,2.89867177798808,-1.06228036489269,-1.58372909360721,"-0.0798572328400932"
1.94412471786393,-1.89782616606464,0.0104877012113531,1.62964093647328,-1.00027551116886,-1.62390616927358,"0.00879338685483905"
1.47291747797519,-2.22898328219506,-0.287181181198659,1.27127187479055,-1.00463978922809,-2.07514425423124,"-0.0757732627761059"
1.08750344518362,-1.29966917303662,2.18436461415781,0.551576884037985,-1.07063995278149,-0.791051280442784,"-0.0395232962338959"
3.18359077186108,-1.45060500047703,1.78805247751325,2.7459069825548,-1.08263906572291,-0.920677377895639,"-0.0394274270385464"
1.30141747675811,-1.77918177188348,2.1163564842716,0.28842973221366,-1.07092666250393,-1.40564860277661,"0.0419662179574938"
2.24106819058362,-1.79258639859709,-1.81009657638789,2.89776722055528,-1.14305989635183,-1.34217855563241,"-0.0297540913205082"
1.4693243946691,-1.94678736599815,-1.54921569839275,2.31049943162555,-1.340782304854,-1.36038265036973,"-0.0357989311151338"
1.26927825306083,-2.58100121224679,-0.329864451632402,1.50408141985558,-1.15048799227222,-2.43559567660108,"-0.0118340799942346"
1.78284390446224,-2.16401595756752,0.289409823079765,1.64503366468994,-1.28135378329799,-1.74512307774555,"0.00745101800360065"
3.28257582241212,-2.30861033252153,-0.359051376339972,3.32472387378114,-1.30939172645276,-1.9123169550704,"0.035230635934923"
3.60067915110539,-2.47581773117051,0.135822319420448,3.4334743399193,-1.42542825760129,-2.02965272185725,"0.0173449317404131"
1.03851776971237,-2.24965625899673,1.00223827642923,0.696151159631092,-1.65307264081407,-1.53093748432351,"-0.0735173840202935"
2.611435163018,-2.14898825297338,0.432315390879025,2.82350722219016,-1.49941016029776,-1.52109866438048,"-0.0296942200853015"
2.15796971601166,-2.44277687318405,-0.822602521566581,2.34654294273395,-1.52814385912713,-1.88548311474078,"-0.0407021285568938"
1.22051112741683,-2.89631748123281,1.2038601583569,0.808055199329582,-1.79306888927117,-2.28173463459422,"-0.0544888672959729"
-6.88617000910167,7.36476014958591,-0.837734251174454,-6.87427814635005,4.65122441928692,5.62029946441699,"-0.0432355399432731"
-6.57205092361968,7.1275323252138,-2.0733713804747,-5.66205473583205,4.42246326852371,5.54723209651169,"-0.125432615019719"
-4.81777812631088,5.47841847056827,-0.661397269936744,-4.79394234187381,4.07889948491514,3.58080293013947,"-0.0627715182516352"
-6.29948768455136,7.72839799537725,-2.62686962579749,-5.57890163943878,4.46928211379996,6.37397241138942,"-0.132623225468481"
-4.37668937116374,5.96997391778874,-1.94005913966382,-3.80128158063054,3.95563606672433,4.50007859954513,"-0.0144841719026058"
-4.1890477049734,6.35689769436408,0.566607178325357,-3.98635868449718,3.5214103622084,5.2793897348578,"-0.0606731063279678"
-5.20252371743575,5.52594531102953,-2.87522325450215,-4.39441255576216,3.59884827496976,4.15035041734883,"-0.00419338635993715"
-5.47329764849072,7.28194519760117,-1.21558747690793,-5.30238085040046,4.00668745566395,6.17550785569627,"-0.0210201544756816"
-4.87780223943709,5.8835170938157,0.532724164964476,-5.19278842367136,3.28095609238602,4.88587380573138,"-0.0136232964292639"
-4.02675010682053,4.83631226635223,0.530304126720444,-4.18532547808971,3.40188378188669,3.37446999742174,"-0.0366876920184569"
1.9365217854938,-0.655001252558695,-0.452972609933279,2.10421768981133,-0.250086667306644,-0.665488527410905,"-0.0757168722640478"
1.77567775032148,-2.22999102749481,0.211213048808543,1.60002828013802,-1.18733801767879,-1.93411297016251,"0.00447997245816172"
0.690841864844226,-2.60683829664393,-0.364690276191513,1.17919138438406,-1.63649644335714,-2.01672556229171,"0.00734133330664675"
1.53495512726373,-3.17751058233092,-0.678256637895665,1.77369758512064,-1.75618754358201,-2.67724059839529,"-0.0181784896819844"
-3.23765449057285,6.29823760762014,-0.506558199134804,-2.91093545958676,3.44707532568429,5.28907337945776,"-0.0107334811581372"
0.0369993624119407,-0.717173094102022,1.677988877798,-0.371250284290068,-0.461822392669945,-0.547380317273244,"-0.0285822043036304"
0.178987455371862,-1.85860600230233,-0.320796807340745,0.558528446152383,-1.42155298195587,-1.23485433809153,"-0.0607789590754507"
-1.78278670591319,1.25329248648656,0.386369266534806,-1.84493240642453,0.296927689880565,1.31421354628859,"0.0032427412647561"
-0.388726198467743,0.672569523220784,-0.0457391320961914,-0.654859995105726,0.693425959133599,0.332799180922992,"-0.0455654704593646"
-2.05324168933351,-0.297155779050171,-0.0286389889232683,-1.73018373073404,-0.141932070547681,-0.303479064422576,"-0.0417355757395473"
-1.77618665472787,-2.6493680123106,0.0971707554432898,-1.46137319278978,-2.05291416538826,-1.75940692804811,"-0.0302465840941462"
-6.35569202104056,6.40434778973521,-1.14248896369983,-6.07565947954961,3.91969586757936,5.05009428507032,"-0.0581567889091726"
1.84885560568371,-0.524613945607477,-1.78018207993107,2.20419835152375,-0.191773972841749,-0.493758136294871,"-0.0612662314690308"
-0.475344268771949,2.30701260247893,-1.56589677341662,-0.178654173384934,1.67135791166248,1.60775658003235,"-0.03082210607508"
-0.263253200324045,-1.66732308568362,0.682877824601238,0.0301920925614744,-1.21957244449101,-1.17314210198745,"0.0179885762266525"
0.0937555869003656,-1.47150207212902,-1.29543358977896,0.264269018504249,-0.884297641921994,-1.14763111869348,"-0.0221708075305183"
-1.73173815302118,-1.52007368163409,0.39471542573374,-1.61454408364604,-1.4132788096097,-0.757499298698384,"-0.0635606408792255"
-0.625330649649131,-1.87731601416168,0.11952117345398,-0.677110190724828,-1.46984383104286,-1.19711938083562,"-0.077043493411683"
-1.84016432744601,1.20322102116172,-1.34896705860277,-1.46846054214305,0.223375010357782,1.384028008876,"-0.0855100016683747"
-2.90746359669654,1.4584563543421,-1.18761667938339,-2.53194532862774,0.123040001795469,1.84557103748927,"-0.0611241013137945"
-3.81203633655194,0.673767371436722,-0.354270538411013,-3.60961725693508,-0.0930898976877389,0.926421177352073,"-0.0678083407215218"
-4.0484957429015,4.20446421009264,-1.94254045670267,-3.70101222621922,2.13984562375318,3.72164067496325,"-0.0257375837098199"
-0.975118485281085,-1.16343574611594,0.198102607253549,-0.569310769907092,-1.01280316791305,-0.717510437221889,"-0.0636197015700402"
-3.49308066155682,2.39187056692868,-1.42236363571303,-2.69496792978695,0.852296528248366,2.41427201995679,"-0.0550883983853048"
-2.99270638049508,2.06772215706013,-1.54621170842542,-2.11957054221887,0.67532971425646,2.17507686353711,"-0.0798875932431486"
-2.28156131034696,1.06223033900881,-1.53032193832235,-1.76800225915582,0.226161580591172,1.1913959949029,"-0.0377291482383498"
-0.0535525981606604,-0.708566311766563,-2.02460923201489,0.821614288669354,-0.484230547155311,-0.531078671429032,"-0.00568628288110607"
-2.57809589762958,-2.39780066907582,-0.392207214465361,-2.32969645471179,-1.84588481293822,-1.55739845473651,"-0.0184952815545687"
1.72305650755276,-2.69343209257528,-1.40523268995655,2.16620853540597,-1.77852168060428,-1.99417722082716,"-0.0188774521003784"
-0.570978874097466,-2.86263449667061,0.0492095340625811,-0.569539738598843,-2.22864398450591,-1.84100969997556,"-0.0609341490781202"
-2.07001151981026,-2.42789057263341,-0.113490896272313,-1.92669069794364,-1.6561177271376,-1.82694323422365,"-0.0550663345409617"
0.925243204540173,-2.60291561480552,0.583909990535083,0.299257142530382,-1.81742291873604,-1.9240444095405,"-0.0297051350357542"
-1.76627533336574,-1.70589055645811,-0.478480626453575,-1.38050219308085,-1.36690789611911,-1.11508840082274,"-0.0150964410786049"
-0.308594420506168,-3.02428558832442,-0.368582915660922,-0.0425848719810461,-1.91851556737981,-2.38102143718555,"0.00236809808223079"
-3.29011602672317,0.638720252430623,-1.38250990719969,-3.06891447229589,0.806294891826676,0.109817095754191,"0.0109221968004027"
2.08983088149882,-3.21523447914836,-0.754493184767179,2.13928124825841,-1.99286397359624,-2.53071234218719,"-0.0621595763066648"
0.0519950338949671,-1.1937135192512,1.28164870992075,-0.64855130237093,-0.982137925982731,-0.781680543630438,"-0.0187629776627839"
-2.11781408784751,2.57206754483257,-1.07414166646196,-2.40424955655633,1.74238075947551,1.83162623505083,"0.00862676896430381"
0.293044486267703,-1.60250218047188,-0.71968631778639,0.522116088745606,-1.02686771078327,-1.24470344032667,"-0.0320260242551381"
-2.31812392035706,0.710716537914042,0.171550270479491,-2.47220196880071,0.172838951432097,0.717994353197061,"-0.0113074044491847"
-0.425180864912311,-1.43078994206926,-0.938024341010872,-0.0569860087314161,-0.946009224248778,-1.0706780070665,"-0.0014186439131999"
1.22760985889652,-1.70818017591669,-0.503962189702537,1.16652207854323,-0.824168400253527,-1.55310732988775,"-0.0527631614228899"
-0.874597628114933,-2.00582507635139,1.20802827411455,-1.04853915689925,-1.35303627707531,-1.50934161172433,"-0.0290585295821873"
1.51911599752777,0.897103827190767,-0.013140827808781,1.402895222594,1.49402415584868,-0.14034817004716,"-0.0190359821306663"
0.43705916237848,1.7566714163746,-0.408511237888157,0.245580691136913,1.46130210169479,1.00126173890511,"-0.0357410702366358"
1.91258965113421,-0.161290485684444,-0.390983416686045,1.79915011669759,0.346036220818653,-0.501991748509613,"-0.00577009657876391"
-0.0213485107528201,2.19913743480344,-2.16458826839322,0.00154837518145809,1.82291747122085,1.35246168410226,"-0.0237395819342573"
2.15335546441362,0.197637141440045,1.28378720073079,1.17657169244236,0.596594351775445,-0.308719730751585,"-0.00703740759576924"
2.09252865741879,-1.68842829250699,-0.00162300471282349,1.98079669272132,-0.779324543406457,-1.5468978309946,"0.0150725671148373"
2.56155337881345,-2.69687853304745,-1.1981011516992,2.95215182496466,-1.33667648139213,-2.41029360479076,"-0.0825736175957722"
2.16447726597177,-2.40785011471508,-0.68712455543132,2.32835036920293,-0.966964674239851,-2.32325519388987,"-0.0186848954168372"
2.40697048315413,-1.3199259243394,-0.32354458050483,2.22224666342149,-0.748028673656648,-1.12124703016464,"-0.0279449983229756"
1.32022769172615,0.908720134273301,1.33611268687367,0.756319488335537,1.09670791134006,0.288155995772505,"-0.0306269452366557"
3.84146760046139,-1.36587685100651,0.844589278256942,3.36195949267348,-0.667555327787062,-1.22603727162599,"-0.0708594763904361"
-2.88941533706845,3.30307125279611,-10.2019099860444,-1.4914594823811,2.55299836668398,2.16070461864699,"-0.0933105726611188"
-3.58970267252781,-1.71916345781563,-0.242700262498414,-3.25523817456532,-1.46773440456493,-1.05375566102269,"-0.0877338124395319"
0.179309138899563,-0.451523007902245,-0.109135555512367,0.365016197723772,0.139629000969326,-0.710660079128867,"-0.0265214421208221"
0.179309138899563,-0.451523007902245,-0.109135555512367,0.365016197723772,0.139629000969326,-0.710660079128867,"-0.0674726656644851"
0.630590631589692,0.313088754163979,-1.02291140547526,0.735714690862665,0.731870299397583,-0.228836323948187,"-0.00960444354483587"
-1.49956949183035,0.0404710874154006,-0.804589260826568,-1.39252395927127,1.21028892363785,-1.00374499741969,"-0.00417143842520521"
-1.21366500472615,0.373342719416034,-1.48191371232381,-0.814284442803213,0.167130719699542,0.322928758888777,"0.0166427055654675"
0.0296909043492357,1.00073465783392,0.767299462786637,-0.278677671914316,0.871779146803232,0.552047903830482,"-0.0602296335555276"
1.3681814692395,-2.3439923899429,-0.888860970029801,1.3423407960913,-1.068783964066,-2.16580691075378,"-0.0107940746013513"
0.994059145350684,-1.8229079042136,-1.45196671746385,1.32073116718112,-0.659627418860276,-1.82474659884292,"-0.0185354728020891"
0.54423959884331,-2.52905895132042,-2.26175801666648,1.30485116888433,-1.50001658382966,-1.99682834076593,"0.0914359530708118"
1.69750795216373,-0.242600447491833,-0.558246383255776,1.60364035802918,0.320313590231889,-0.619025522827381,"0.0414775678958075"
